gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,service_count,monthly_to_total_ratio,tenure_bucket,has_support_services,charge_per_service
0,0,1,1,43,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,56.15,2499.3,True,False,False,True,False,False,False,False,True,False,2.0,0.02245730512338519,2,0,18.716666666666665
1,0,1,0,31,1,0.0,0.0,1.0,1.0,0.0,1.0,0,1,66.4,2019.8,True,False,False,True,False,False,False,True,False,False,4.0,0.03285827395091053,2,1,13.280000000000001
0,0,1,1,33,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1,58.45,1955.4,True,False,False,True,False,False,False,False,False,True,4.0,0.029876303414434677,2,1,11.690000000000001
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,69.35,69.35,True,False,False,False,True,False,False,False,True,False,1.0,0.9857853589196873,0,0,34.675
1,0,0,0,44,1,0.0,0.0,1.0,1.0,1.0,1.0,2,0,100.1,4378.35,True,False,False,False,True,False,True,False,False,False,5.0,0.022857273339650857,2,1,16.683333333333334
0,0,1,1,57,1,1.0,1.0,0.0,0.0,0.0,0.0,1,0,53.45,3053.0,True,False,False,True,False,False,False,False,True,False,3.0,0.017501637197118534,3,1,13.3625
1,0,0,1,70,1,1.0,1.0,0.0,1.0,0.0,0.0,1,0,64.95,4551.5,False,False,True,True,False,False,True,False,False,False,5.0,0.014266886326194399,3,1,10.825000000000001
1,0,0,0,1,1,,,,,,,0,0,20.55,20.55,True,False,False,False,False,True,False,True,False,False,1,0.9535962877030162,0,0,10.275
1,0,1,1,55,1,0.0,0.0,1.0,1.0,0.0,0.0,2,1,55.25,3119.9,True,False,False,True,False,False,False,True,False,False,3.0,0.017703226633342947,3,1,13.8125
1,1,1,0,29,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,94.45,2653.65,False,False,True,False,True,False,False,False,True,False,4.0,0.03557907822123444,2,0,18.89
0,0,0,0,33,1,1.0,1.0,0.0,0.0,0.0,0.0,0,1,60.9,2033.85,False,False,True,True,False,False,False,False,False,True,4.0,0.029928495957933017,2,1,12.18
1,1,1,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,74.95,308.7,False,False,True,False,True,False,False,False,True,False,2.0,0.2420083952211818,0,0,24.983333333333334
1,0,0,0,70,0,0.0,0.0,0.0,1.0,0.0,1.0,2,1,40.05,2799.75,False,True,False,True,False,False,False,False,False,True,2.0,0.014299741140765865,3,1,13.35
1,0,0,0,35,1,,,,,,,0,1,25.6,901.25,False,False,True,False,False,True,False,False,True,False,2,0.02837351066777501,2,0,8.533333333333333
0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,45.85,105.6,True,False,False,True,False,False,False,False,False,True,1.0,0.4301125703564728,0,0,22.925
1,1,1,0,10,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,89.8,914.3,False,False,True,False,True,False,False,False,True,False,4.0,0.09810990931934885,0,0,17.96
1,0,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,74.6,74.6,True,False,False,False,True,False,False,True,False,False,2.0,0.9867724867724867,0,0,24.866666666666664
1,0,0,0,31,1,,,,,,,2,0,20.4,609.1,True,False,False,False,False,True,True,False,False,False,1,0.033437141452220945,2,0,10.2
1,1,0,0,30,1,1.0,0.0,0.0,0.0,0.0,1.0,0,1,90.5,2595.85,False,False,True,False,True,False,False,True,False,False,4.0,0.034849914319271424,2,1,18.1
1,1,1,1,60,1,1.0,1.0,0.0,0.0,0.0,1.0,0,1,93.25,5774.55,False,False,True,False,True,False,False,False,True,False,5.0,0.016145648466379826,3,1,15.541666666666666
0,0,1,1,72,1,1.0,0.0,1.0,1.0,0.0,0.0,2,0,66.85,4758.8,False,False,True,True,False,False,True,False,False,False,5.0,0.014044707760830286,3,1,11.141666666666666
1,0,0,0,4,1,,,,,,,0,1,20.7,83.75,True,False,False,False,False,True,False,True,False,False,1,0.24424778761061947,0,0,10.35
1,0,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,69.55,284.9,True,False,False,False,True,False,False,False,False,True,1.0,0.24326687653025533,0,0,34.775
0,0,0,0,25,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,99.5,2369.05,True,False,False,False,True,False,False,False,True,False,5.0,0.0419822366616738,2,0,16.583333333333332
1,0,1,0,70,1,1.0,0.0,0.0,1.0,1.0,1.0,2,1,76.95,5289.8,False,False,True,True,False,False,False,True,False,False,6.0,0.01454411431163529,3,1,10.992857142857144
1,0,0,0,1,1,,,,,,,0,1,20.45,20.45,True,False,False,False,False,True,False,False,False,True,1,0.9533799533799534,0,0,10.225
0,0,0,0,19,1,,,,,,,0,0,19.9,367.55,True,False,False,False,False,True,False,False,False,True,1,0.053995387328720654,1,0,9.95
0,0,0,0,1,1,,,,,,,0,0,19.5,19.5,True,False,False,False,False,True,False,False,False,True,1,0.9512195121951219,0,0,9.75
0,0,1,1,12,1,,,,,,,2,0,20.3,224.5,True,False,False,False,False,True,True,False,False,False,1,0.09002217294900222,0,0,10.15
1,0,0,0,72,1,,,,,,,2,0,19.3,1414.8,True,False,False,False,False,True,True,False,False,False,1,0.013631868908037859,3,0,9.65
0,0,0,0,2,1,,,,,,,0,0,20.3,41.2,True,False,False,False,False,True,False,False,False,True,1,0.481042654028436,0,0,10.15
1,0,1,1,34,1,0.0,1.0,1.0,0.0,1.0,0.0,0,1,89.85,3091.75,True,False,False,False,True,False,False,False,True,False,4.0,0.029051814727992883,2,0,17.97
1,0,0,0,37,0,1.0,1.0,0.0,1.0,0.0,0.0,2,1,40.55,1390.85,False,True,False,True,False,False,False,False,False,True,3.0,0.029133886553867155,2,1,10.1375
1,1,1,1,58,1,1.0,1.0,0.0,1.0,0.0,0.0,1,1,89.85,5125.75,False,False,True,False,True,False,True,False,False,False,5.0,0.01752572292387965,3,1,14.975
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,45.55,45.55,True,False,False,True,False,False,False,False,False,True,1.0,0.9785177228786252,0,0,22.775
0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,71.25,71.25,True,False,False,False,True,False,False,False,True,False,1.0,0.986159169550173,0,0,35.625
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,50.45,50.45,False,False,True,True,False,False,False,False,True,False,2.0,0.9805636540330418,0,0,16.816666666666666
1,0,1,0,72,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0,68.15,4808.7,False,False,True,True,False,False,False,False,False,True,6.0,0.014169282907457847,3,1,9.735714285714286
0,1,1,1,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,29.3,355.9,False,True,False,True,False,False,False,False,False,True,1.0,0.08209582516110957,0,1,14.65
0,0,0,0,2,1,,,,,,,0,0,19.5,31.55,True,False,False,False,False,True,False,False,False,True,1,0.599078341013825,0,0,9.75
0,0,1,0,47,1,,,,,,,2,0,19.65,921.55,True,False,False,False,False,True,True,False,False,False,1,0.021299658555091864,2,0,9.825
1,0,1,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,44.6,260.8,True,False,False,True,False,False,True,False,False,False,1.0,0.1703590527119939,0,0,22.3
0,0,0,0,60,0,1.0,0.0,1.0,0.0,1.0,1.0,2,0,53.6,3237.05,False,True,False,True,False,False,False,False,True,False,4.0,0.016553172434026653,3,1,10.72
0,1,0,0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,83.8,163.7,True,False,False,False,True,False,True,False,False,False,3.0,0.5088038858530662,0,0,20.95
1,0,1,0,51,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,83.85,4307.1,True,False,False,True,False,False,False,True,False,False,7.0,0.01946333650565214,3,1,10.48125
0,0,1,1,72,1,1.0,1.0,1.0,0.0,1.0,1.0,2,0,109.55,7887.25,False,False,True,False,True,False,False,True,False,False,7.0,0.013887744430006656,3,1,13.69375
1,0,1,0,72,1,1.0,1.0,1.0,0.0,1.0,1.0,2,1,85.25,6083.1,False,False,True,True,False,False,False,False,True,False,7.0,0.014011932742722834,3,1,10.65625
0,0,1,1,52,1,,,,,,,2,0,23.05,1255.1,False,False,True,False,False,True,False,False,False,True,2,0.018350449804951836,3,0,7.683333333333334
0,0,1,0,71,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,93.2,6506.15,False,False,True,True,False,False,False,True,False,False,8.0,0.014322706561244172,3,1,10.355555555555556
0,0,1,0,28,1,,,,,,,1,0,25.55,672.2,False,False,True,False,False,True,False,False,False,True,2,0.03795306001188354,2,0,8.516666666666667
1,1,1,0,71,0,1.0,1.0,1.0,1.0,0.0,0.0,2,0,46.35,3353.4,False,True,False,True,False,False,False,True,False,False,4.0,0.013817672310994514,3,1,9.27
1,0,1,1,68,1,1.0,0.0,0.0,1.0,1.0,1.0,2,1,99.55,6668.0,True,False,False,False,True,False,False,False,True,False,5.0,0.014927275453591243,3,1,16.591666666666665
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.35,70.35,True,False,False,False,True,False,False,False,True,False,1.0,0.9859845830413455,0,0,35.175
0,0,0,0,11,1,0.0,0.0,1.0,0.0,1.0,0.0,0,1,89.2,990.3,False,False,True,False,True,False,False,False,True,False,4.0,0.08998285080197721,0,0,17.84
1,0,1,1,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,56.15,168.15,True,False,False,True,False,False,False,False,False,True,3.0,0.33195388708247114,0,0,14.0375
0,0,1,0,61,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,103.3,6518.35,False,False,True,False,True,False,True,False,False,False,6.0,0.01584513793553038,3,1,14.757142857142856
1,0,1,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,75.5,438.0,False,False,True,False,True,False,False,False,True,False,2.0,0.17198177676537585,0,0,25.166666666666668
0,0,1,0,46,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,53.1,2459.8,False,False,True,True,False,False,False,False,True,False,3.0,0.021578348504551363,2,1,13.275
0,0,0,1,50,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0,70.35,3533.6,True,False,False,False,True,False,False,True,False,False,1.0,0.01990324223391614,3,0,35.175
1,0,0,0,69,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,104.05,7262.0,True,False,False,False,True,False,True,False,False,False,6.0,0.014326036073247969,3,1,14.864285714285714
1,0,1,1,38,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,85.4,3297.0,False,False,True,True,False,False,True,False,False,False,7.0,0.025894481503941785,2,1,10.675
0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,74.25,210.3,False,False,True,False,True,False,False,False,True,False,2.0,0.35139611926171316,0,0,24.75
0,1,1,0,68,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,89.6,6127.6,False,False,True,False,True,False,True,False,False,False,4.0,0.014619978461638872,3,0,17.919999999999998
1,0,0,1,25,1,,,,,,,0,0,20.8,460.2,True,False,False,False,False,True,False,False,False,True,1,0.04509973980919341,2,0,10.4
0,1,1,0,18,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,99.75,1836.25,False,False,True,False,True,False,True,False,False,False,5.0,0.05429310110219077,1,1,16.625
1,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,85.2,602.55,False,False,True,False,True,False,False,False,False,True,3.0,0.1411647750807721,0,0,21.3
0,0,0,0,65,0,1.0,0.0,1.0,1.0,1.0,1.0,2,0,59.95,3921.1,False,True,False,True,False,False,False,True,False,False,5.0,0.015285178858264706,3,1,9.991666666666667
0,0,0,0,12,1,,,,,,,1,0,19.3,228.75,True,False,False,False,False,True,False,False,False,True,1,0.08400435255712732,0,0,9.65
1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.8,24.8,False,True,False,True,False,False,True,False,False,False,0.0,0.9612403100775194,0,0,24.8
1,0,0,0,18,1,,,,,,,0,0,19.0,348.8,True,False,False,False,False,True,False,False,True,False,1,0.05431675242995997,1,0,9.5
0,0,1,0,64,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,85.0,5484.4,False,False,True,True,False,False,False,True,False,False,7.0,0.015495679439967916,3,1,10.625
1,0,0,0,26,1,1.0,1.0,0.0,0.0,0.0,0.0,0,1,86.65,2208.75,False,False,True,False,True,False,False,True,False,False,4.0,0.03921258060866614,2,1,17.330000000000002
0,0,0,1,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0,89.6,365.65,False,False,True,False,True,False,False,False,False,True,4.0,0.2443747443065594,0,0,17.919999999999998
1,0,1,0,71,1,1.0,0.0,0.0,1.0,0.0,0.0,2,0,54.5,3778.2,True,False,False,True,False,False,True,False,False,False,3.0,0.01442104149026249,3,1,13.625
0,0,0,0,49,1,1.0,1.0,0.0,0.0,0.0,0.0,0,1,59.75,2934.3,False,False,True,True,False,False,False,True,False,False,4.0,0.020355670629918575,3,1,11.95
1,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,86.8,620.35,False,False,True,False,True,False,False,False,True,False,3.0,0.1396958236098817,0,0,21.7
0,1,0,0,35,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,110.8,3836.3,False,False,True,False,True,False,True,False,False,False,8.0,0.028874469027701768,2,1,12.31111111111111
1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.3,70.3,True,False,False,False,True,False,False,False,True,False,1.0,0.9859747545582047,0,0,35.15
0,0,0,0,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0,0,89.3,577.6,True,False,False,False,True,False,False,False,True,False,3.0,0.15433805737988246,0,0,22.325
1,0,1,1,25,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,90.4,2178.6,True,False,False,False,True,False,False,False,True,False,3.0,0.04147550009175996,2,0,22.6
0,0,0,1,13,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0,53.45,718.1,True,False,False,True,False,False,False,False,False,True,3.0,0.07432902238909748,1,1,13.3625
1,1,0,0,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,54.55,494.05,False,False,True,True,False,False,False,False,True,False,3.0,0.11019088980911018,0,1,13.6375
0,0,1,0,72,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,84.9,6065.3,False,False,True,True,False,False,True,False,False,False,7.0,0.013995351367390337,3,1,10.6125
1,0,1,1,22,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,78.65,1663.75,False,False,True,True,False,False,False,False,False,True,6.0,0.047244330980627726,1,1,11.235714285714286
1,0,0,0,33,1,0.0,1.0,0.0,1.0,0.0,0.0,2,0,80.6,2651.1,True,False,False,False,True,False,True,False,False,False,3.0,0.030391010897025,2,1,20.15
1,1,0,0,18,1,1.0,1.0,0.0,0.0,0.0,0.0,0,1,58.4,964.9,False,False,True,True,False,False,False,True,False,False,4.0,0.060461745522310796,1,1,11.68
1,0,1,1,34,1,0.0,0.0,1.0,0.0,1.0,1.0,1,0,77.2,2753.8,False,False,True,True,False,False,True,False,False,False,5.0,0.028023812980978655,2,0,12.866666666666667
0,0,0,0,6,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,90.1,521.3,False,False,True,False,True,False,False,False,True,False,4.0,0.17250622247750336,0,0,18.02
0,0,0,1,24,1,,,,,,,1,0,21.05,531.55,True,False,False,False,False,True,True,False,False,False,1,0.03952680499483617,1,0,10.525
1,0,0,0,15,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,93.35,1444.65,False,False,True,False,True,False,False,False,True,False,4.0,0.06457302943312695,1,0,18.669999999999998
1,0,0,0,63,1,0.0,1.0,0.0,1.0,1.0,1.0,0,0,105.4,6713.2,False,False,True,False,True,False,False,False,True,False,6.0,0.015698072741354145,3,1,15.057142857142859
1,1,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69.35,261.65,True,False,False,False,True,False,False,False,True,False,1.0,0.2640395964210927,0,0,34.675
0,1,1,0,66,1,0.0,1.0,1.0,0.0,1.0,0.0,1,1,70.85,4738.85,False,False,True,True,False,False,True,False,False,False,5.0,0.014947730413409705,3,0,11.808333333333332
0,0,1,0,42,1,,,,,,,0,0,20.35,869.9,True,False,False,False,False,True,False,True,False,False,1,0.023366632219543004,2,0,10.175
0,1,0,0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,80.25,303.7,False,False,True,False,True,False,False,False,True,False,3.0,0.2633738103052183,0,1,20.0625
0,0,0,0,26,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,100.5,2599.95,False,False,True,False,True,False,True,False,False,False,5.0,0.03863972779176839,2,0,16.75
1,0,0,0,39,1,0.0,0.0,1.0,1.0,0.0,0.0,1,0,81.9,3219.75,True,False,False,False,True,False,False,False,True,False,3.0,0.02542885973763875,2,1,20.475
0,0,1,0,70,1,,,,,,,2,0,19.85,1328.35,True,False,False,False,False,True,False,True,False,False,1,0.014932109677662017,3,0,9.925
1,0,0,0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,55.15,159.15,True,False,False,True,False,False,False,False,False,True,2.0,0.34436465813300027,0,0,18.383333333333333
1,0,0,0,53,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,85.45,4517.25,False,False,True,False,True,False,True,False,False,False,3.0,0.01891218945388148,3,0,21.3625
0,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,45.0,89.75,True,False,False,True,False,False,False,False,True,False,1.0,0.49586776859504134,0,0,22.5
0,0,1,1,72,1,1.0,1.0,1.0,1.0,0.0,1.0,2,1,74.35,5237.4,True,False,False,True,False,False,False,False,True,False,6.0,0.014193265119120342,3,1,10.62142857142857
1,0,1,1,72,0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,64.8,4719.75,False,True,False,True,False,False,False,True,False,False,6.0,0.013726632420695863,3,1,9.257142857142856
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,55.45,55.45,True,False,False,True,False,False,False,False,True,False,2.0,0.9822852081488043,0,0,18.483333333333334
1,0,0,0,48,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0,78.9,3771.5,True,False,False,True,False,False,False,True,False,False,6.0,0.02091451292246521,2,1,11.271428571428572
1,0,1,1,63,1,1.0,1.0,1.0,1.0,1.0,0.0,2,0,74.5,4674.55,True,False,False,True,False,False,False,True,False,False,6.0,0.015933954294147214,3,1,10.642857142857142
1,0,1,1,72,1,,,,,,,2,0,24.1,1734.65,False,False,True,False,False,True,False,True,False,False,2,0.013885287932474866,3,0,8.033333333333333
1,0,0,0,59,1,0.0,0.0,1.0,0.0,0.0,0.0,2,0,54.15,3116.15,False,False,True,True,False,False,False,True,False,False,3.0,0.017371637553534477,3,0,13.5375
1,0,0,0,29,0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,35.6,1072.6,False,True,False,True,False,False,False,False,False,True,2.0,0.03315946348733234,2,1,11.866666666666667
0,0,1,1,57,1,1.0,0.0,1.0,1.0,0.0,0.0,1,1,59.3,3274.35,True,False,False,True,False,False,False,False,False,True,4.0,0.018104935350420567,3,1,11.86
0,0,0,0,30,1,0.0,1.0,1.0,1.0,1.0,1.0,1,0,110.45,3327.05,False,False,True,False,True,False,False,True,False,False,7.0,0.03318760234972431,2,1,13.80625
1,0,0,0,38,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0,69.95,2657.55,False,False,True,True,False,False,False,False,True,False,6.0,0.026311335126290646,2,1,9.992857142857144
0,0,1,0,15,1,,,,,,,0,0,20.45,330.8,True,False,False,False,False,True,False,True,False,False,1,0.06163351416515973,1,0,10.225
0,1,0,0,71,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,99.65,6951.15,False,False,True,False,True,False,False,True,False,False,5.0,0.014333695331659992,3,0,16.608333333333334
1,0,0,0,7,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,94.25,669.0,True,False,False,False,True,False,False,False,True,False,4.0,0.14067164179104477,0,0,18.85
0,0,0,0,27,1,,,,,,,2,1,19.6,561.15,True,False,False,False,False,True,False,False,False,True,1,0.034866138930890335,2,0,9.8
0,0,1,0,40,1,,,,,,,2,0,19.1,780.1,True,False,False,False,False,True,False,False,False,True,1,0.024452694917424148,2,0,9.55
0,1,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,86.0,86.0,True,False,False,False,True,False,False,False,True,False,3.0,0.9885057471264368,0,0,21.5
1,0,1,0,65,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,91.85,5940.85,False,False,True,False,True,False,True,False,False,False,4.0,0.015458148556426026,3,0,18.369999999999997
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,81.1,81.1,True,False,False,False,True,False,False,False,True,False,2.0,0.9878197320341048,0,0,27.03333333333333
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,44.1,44.1,True,False,False,True,False,False,False,False,True,False,1.0,0.9778270509977827,0,0,22.05
0,0,1,0,3,1,,,,,,,0,1,19.9,45.75,True,False,False,False,False,True,False,False,False,True,1,0.42566844919786095,0,0,9.95
0,1,1,0,29,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,99.05,2952.85,False,False,True,False,True,False,True,False,False,False,5.0,0.03353250842121299,2,0,16.508333333333333
1,0,0,0,15,1,,,,,,,1,0,19.8,304.6,True,False,False,False,False,True,False,False,False,True,1,0.06479057591623036,1,0,9.9
0,0,1,1,70,1,1.0,1.0,1.0,1.0,1.0,0.0,2,0,79.7,5743.3,False,False,True,True,False,False,True,False,False,False,7.0,0.013874623539856901,3,1,9.9625
0,1,1,0,26,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,93.85,2381.55,False,False,True,False,True,False,False,False,True,False,5.0,0.03939056892824914,2,0,15.641666666666666
1,0,0,0,35,1,1.0,1.0,1.0,1.0,0.0,0.0,0,1,96.75,3403.4,False,False,True,False,True,False,False,False,False,True,6.0,0.028419104688050756,2,1,13.821428571428571
1,0,1,1,68,1,0.0,0.0,1.0,1.0,1.0,1.0,2,1,72.95,4953.25,True,False,False,True,False,False,True,False,False,False,5.0,0.014724731291315537,3,1,12.158333333333333
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,74.9,74.9,False,False,True,False,True,False,False,False,True,False,2.0,0.9868247694334651,0,0,24.96666666666667
1,0,0,0,1,1,,,,,,,0,0,20.25,20.25,True,False,False,False,False,True,False,False,False,True,1,0.9529411764705882,0,0,10.125
1,0,1,1,69,1,0.0,0.0,1.0,0.0,0.0,0.0,2,1,79.2,5420.65,False,False,True,False,True,False,False,True,False,False,3.0,0.01460809901044885,3,0,19.8
0,0,0,0,4,1,,,,,,,0,0,20.05,83.3,True,False,False,False,False,True,False,False,False,True,1,0.23784104389086597,0,0,10.025
1,0,0,0,31,1,1.0,1.0,1.0,1.0,1.0,0.0,0,1,72.45,2156.25,True,False,False,True,False,False,True,False,False,False,6.0,0.03358442461467146,2,1,10.35
1,1,1,0,58,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,108.85,6287.25,False,False,True,False,True,False,False,False,True,False,7.0,0.01731006241800183,3,1,13.60625
0,0,1,1,65,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,91.55,5963.95,False,False,True,True,False,False,True,False,False,False,8.0,0.015347991181820468,3,1,10.172222222222222
0,0,1,1,51,1,1.0,1.0,0.0,1.0,0.0,1.0,1,1,69.75,3562.5,True,False,False,True,False,False,False,True,False,False,5.0,0.01957345306580609,3,1,11.625
0,0,0,0,1,1,,,,,,,0,0,19.1,19.1,True,False,False,False,False,True,False,False,False,True,1,0.9502487562189055,0,0,9.55
1,0,1,0,15,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,101.1,1504.05,False,False,True,False,True,False,False,False,True,False,5.0,0.06717384804491545,1,0,16.849999999999998
0,0,1,1,52,1,0.0,0.0,1.0,0.0,0.0,0.0,1,1,50.95,2610.65,True,False,False,True,False,False,True,False,False,False,2.0,0.019508739685639348,3,0,16.983333333333334
1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,25.15,25.15,False,True,False,True,False,False,False,False,True,False,0.0,0.9617590822179732,0,0,25.15
1,0,0,1,3,1,,,,,,,0,0,19.95,58.3,True,False,False,False,False,True,False,False,False,True,1,0.33642495784148396,0,0,9.975
0,1,0,0,13,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,54.8,731.3,True,False,False,True,False,False,False,False,True,False,3.0,0.07483271883108016,1,0,13.7
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.05,70.05,True,False,False,False,True,False,False,False,True,False,1.0,0.9859254046446164,0,0,35.025
0,1,0,0,5,1,0.0,0.0,1.0,0.0,1.0,0.0,0,1,84.85,415.55,True,False,False,False,True,False,False,False,False,True,3.0,0.20369703516984755,0,0,21.2125
0,0,0,0,25,1,1.0,0.0,0.0,1.0,1.0,1.0,0,1,76.15,1992.95,True,False,False,True,False,False,False,True,False,False,5.0,0.03819052634218511,2,1,12.691666666666668
0,0,0,0,69,1,0.0,1.0,1.0,1.0,1.0,1.0,2,1,110.5,7455.45,False,False,True,False,True,False,True,False,False,False,7.0,0.014819384559676522,3,1,13.8125
1,0,0,0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,65.55,237.2,False,False,True,True,False,False,False,False,False,True,4.0,0.2751889168765743,0,1,13.11
0,0,0,0,3,1,,,,,,,0,0,20.4,63.15,True,False,False,False,False,True,False,False,False,True,1,0.3180046765393608,0,0,10.2
1,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.3,100.2,False,True,False,True,False,False,False,False,False,True,0.0,0.24011857707509882,0,0,24.3
1,0,0,0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,80.1,336.15,False,False,True,False,True,False,False,False,True,False,3.0,0.23757971229423105,0,1,20.025
1,1,0,0,16,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,78.75,1218.25,True,False,False,False,True,False,False,False,True,False,2.0,0.06458888661062129,1,0,26.25
0,0,0,1,50,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,70.8,3478.15,True,False,False,True,False,False,False,True,False,False,5.0,0.020349798082865068,3,1,11.799999999999999
